date,AAPL,GLD,MSFT,TSLA,^DJI,^GSPC,^IXIC,^RUT,PORTFOLIO
2024-05-03,99905.1001298545,99928.57083173646,100152.81881516307,100468.49469651937,99990.06013945503,99635.03048794663,99814.87043599137,100000.0,99986.86819208329
2024-05-06,99905.1001298545,99928.57083173646,100152.81881516307,100468.49469651937,99990.06013945503,99635.03048794663,99814.87043599137,100000.0,99986.86819208329
2024-05-07,99905.1001298545,100028.9447183994,100405.18396230244,100313.54689588633,99990.06013945503,99635.03048794663,99814.87043599137,100000.0,100011.59209622945
2024-05-08,99905.1001298545,100028.9447183994,100405.18396230244,100313.54689588633,99990.06013945503,99635.03048794663,99814.87043599137,100000.0,100011.59209622945
2024-05-09,99905.1001298545,100028.9447183994,100405.18396230244,100313.54689588633,99990.06013945503,99635.03048794663,99969.07596170006,100000.0,100030.86778694304
2024-05-10,99905.1001298545,100028.9447183994,100405.18396230244,100313.54689588633,100093.27811969095,99809.44235114638,99969.07596170006,100000.0,100065.5715173725
2024-05-13,99905.1001298545,100028.9447183994,100405.18396230244,100313.54689588633,100093.27811969095,99809.44235114638,99969.07596170006,100000.0,100065.5715173725
2024-05-14,99905.1001298545,100200.12442765522,100488.71179970598,100313.54689588633,100093.27811969095,99809.44235114638,99969.07596170006,100000.0,100097.40996070493
2024-05-15,99905.1001298545,100200.12442765522,100488.71179970598,100313.54689588633,100093.27811969095,99809.44235114638,99969.07596170006,100000.0,100097.40996070493
2024-05-16,99905.1001298545,100200.12442765522,100488.71179970598,100313.54689588633,100093.27811969095,99809.44235114638,99969.07596170006,100000.0,100097.40996070493
2024-05-17,99905.1001298545,100200.12442765522,100488.71179970598,100313.54689588633,100093.27811969095,99953.47480794536,99969.07596170006,100000.0,100115.4140178048
2024-05-20,99905.1001298545,100200.12442765522,100488.71179970598,100313.54689588633,100135.90133378905,99953.47480794536,99969.07596170006,100000.0,100120.74191956707
2024-05-21,99905.1001298545,100472.20295854747,100488.71179970598,100313.54689588633,100135.90133378905,99953.47480794536,100061.38734800645,100000.0,100166.2906592169
2024-05-22,99905.1001298545,100472.20295854747,100488.71179970598,100313.54689588633,100135.90133378905,99953.47480794536,100061.38734800645,100000.0,100166.2906592169
2024-05-23,99905.1001298545,100472.20295854747,100488.71179970598,100313.54689588633,100135.90133378905,99953.47480794536,100061.38734800645,100000.0,100166.2906592169
2024-05-24,99905.1001298545,100472.20295854747,100488.71179970598,100313.54689588633,100135.90133378905,99946.21271862605,100061.38734800645,100000.0,100165.38289805199
2024-05-28,99905.1001298545,100472.20295854747,100488.71179970598,100313.54689588633,100135.90133378905,99946.21271862605,100061.38734800645,100000.0,100165.38289805199
2024-05-29,99905.1001298545,100100.55831769198,100488.71179970598,100313.54689588633,100135.90133378905,99946.21271862605,100061.38734800645,100000.0,100118.92731794505
2024-05-30,99905.1001298545,100100.55831769198,100488.71179970598,100313.54689588633,100135.90133378905,99946.21271862605,100061.38734800645,100000.0,100118.92731794505
2024-05-31,99905.1001298545,100100.55831769198,100488.71179970598,100313.54689588633,100135.90133378905,99946.21271862605,100061.38734800645,100000.0,100118.92731794505
2024-06-03,99905.1001298545,100100.55831769198,100488.71179970598,100313.54689588633,100135.90133378905,99896.0485049525,100061.38734800645,100000.0,100112.65679123586
2024-06-04,99905.1001298545,100100.55831769198,100488.71179970598,100313.54689588633,100135.90133378905,99896.0485049525,100061.38734800645,100000.0,100112.65679123586
2024-06-05,99905.1001298545,100167.42062056274,100488.71179970598,100313.54689588633,100135.90133378905,99896.0485049525,100061.38734800645,100000.0,100121.0145790947
2024-06-06,99905.1001298545,100167.42062056274,100488.71179970598,100313.54689588633,100135.90133378905,99896.0485049525,100186.72563247143,100000.0,100136.68186465281
2024-06-07,99905.1001298545,100167.42062056274,100488.71179970598,100313.54689588633,100155.05078762339,99896.0485049525,100186.72563247143,100000.0,100139.0755463821
2024-06-10,99905.1001298545,100167.42062056274,100488.71179970598,100313.54689588633,100155.05078762339,100032.38454257384,100186.72563247143,100000.0,100156.11755108477
2024-06-11,99905.1001298545,100167.42062056274,100488.71179970598,100313.54689588633,100155.05078762339,100032.38454257384,100186.72563247143,100000.0,100156.11755108477
2024-06-12,99905.1001298545,100014.84598443407,100488.71179970598,100313.54689588633,100155.05078762339,100032.38454257384,100186.72563247143,100000.0,100137.04572156869
2024-06-13,99905.1001298545,100014.84598443407,100488.71179970598,100313.54689588633,100155.05078762339,100032.38454257384,100186.72563247143,100000.0,100137.04572156869
2024-06-14,99905.1001298545,100014.84598443407,100488.71179970598,100313.54689588633,100155.05078762339,100032.38454257384,100186.72563247143,100000.0,100137.04572156869
2024-06-17,99905.1001298545,100014.84598443407,100488.71179970598,100313.54689588633,100155.05078762339,100232.19432374423,100186.72563247143,100000.0,100162.021944215
2024-06-18,99905.1001298545,100014.84598443407,100488.71179970598,100725.86745117437,100155.05078762339,100232.19432374423,100186.72563247143,100000.0,100213.562013626
2024-06-20,99905.1001298545,100089.96151272152,100488.71179970598,100725.86745117437,100155.05078762339,100232.19432374423,100186.72563247143,100000.0,100222.95145466192
2024-06-21,99905.1001298545,100089.96151272152,100488.71179970598,100725.86745117437,100155.05078762339,100232.19432374423,100186.72563247143,100000.0,100222.95145466192
2024-06-24,99905.1001298545,100089.96151272152,100488.71179970598,100725.86745117437,100155.05078762339,100232.19432374423,100186.72563247143,100056.4358376054,100230.00593436259
2024-06-25,99905.1001298545,100089.96151272152,100488.71179970598,100725.86745117437,100155.05078762339,100214.97370635785,100186.72563247143,100056.4358376054,100227.85335718929
2024-06-26,99905.1001298545,100089.96151272152,100488.71179970598,100725.86745117437,100155.05078762339,100214.97370635785,100186.72563247143,100056.4358376054,100227.85335718929
2024-06-27,99905.1001298545,99934.51568607928,100488.71179970598,100725.86745117437,100155.05078762339,100214.97370635785,100186.72563247143,100056.4358376054,100208.42262885901
2024-06-28,99905.1001298545,99934.51568607928,100488.71179970598,100725.86745117437,100136.98489215095,100214.97370635785,100186.72563247143,100056.4358376054,100206.16439192496
2024-07-01,99905.1001298545,99934.51568607928,100488.71179970598,100725.86745117437,100136.98489215095,100214.97370635785,100186.72563247143,100056.4358376054,100206.16439192496
2024-07-02,99905.1001298545,99934.51568607928,100488.71179970598,100725.86745117437,100136.98489215095,100277.71349166222,100186.72563247143,100056.4358376054,100214.00686508801
2024-07-03,99905.1001298545,99934.51568607928,100488.71179970598,100725.86745117437,100136.98489215095,100277.71349166222,100186.72563247143,100056.4358376054,100214.00686508801
2024-07-05,99905.1001298545,100067.57415521315,100488.71179970598,100725.86745117437,100136.98489215095,100277.71349166222,100186.72563247143,100056.4358376054,100230.63917372974
2024-07-08,99905.1001298545,100067.57415521315,100488.71179970598,100725.86745117437,100184.80498039615,100277.71349166222,100186.72563247143,100056.4358376054,100236.61668476039
2024-07-09,99905.1001298545,100067.57415521315,100488.71179970598,100725.86745117437,100184.80498039615,100277.71349166222,100186.72563247143,100056.4358376054,100236.61668476039
2024-07-10,99905.1001298545,100067.57415521315,100488.71179970598,100725.86745117437,100184.80498039615,100495.03557298968,100186.72563247143,100056.4358376054,100263.78194492633
2024-07-11,99905.1001298545,100067.57415521315,100488.71179970598,100611.27096616378,100184.80498039615,100495.03557298968,100186.72563247143,100056.4358376054,100249.45738430001
2024-07-12,99905.1001298545,100156.30822651423,100488.71179970598,100611.27096616378,100184.80498039615,100495.03557298968,100186.72563247143,100056.4358376054,100260.54914321264
2024-07-15,99905.1001298545,100156.30822651423,100488.71179970598,100611.27096616378,100184.80498039615,100495.03557298968,100186.72563247143,100056.4358376054,100260.54914321264
2024-07-16,99905.1001298545,100156.30822651423,100488.71179970598,100611.27096616378,100184.80498039615,100495.03557298968,100186.72563247143,100056.4358376054,100260.54914321264
2024-07-17,99905.1001298545,100156.30822651423,100488.71179970598,100611.27096616378,100184.80498039615,100403.5753433842,100186.72563247143,100056.4358376054,100249.11661451195
2024-07-18,99905.1001298545,100156.30822651423,100488.71179970598,100777.38343855698,100184.80498039615,100403.5753433842,100186.72563247143,100056.4358376054,100269.8806735611
2024-07-19,99905.1001298545,100156.30822651423,100488.71179970598,100777.38343855698,100184.80498039615,100403.5753433842,100186.72563247143,100056.4358376054,100269.8806735611
2024-07-22,99905.1001298545,100156.30822651423,100488.71179970598,100777.38343855698,100184.80498039615,100403.5753433842,100186.72563247143,100056.4358376054,100269.8806735611
2024-07-23,99905.1001298545,100156.30822651423,100488.71179970598,100777.38343855698,100184.80498039615,100403.5753433842,100186.72563247143,100056.4358376054,100269.8806735611
2024-07-24,99905.1001298545,100156.30822651423,100488.71179970598,100777.38343855698,100184.80498039615,100403.5753433842,99812.34911091457,100056.4358376054,100223.0836083665
2024-07-25,99905.1001298545,100156.30822651423,100488.71179970598,100186.43432753063,100184.80498039615,100266.93469403361,99812.34911091457,100056.4358376054,100132.13488831937
2024-07-26,99905.1001298545,100156.30822651423,100488.71179970598,100186.43432753063,100184.80498039615,100266.93469403361,99812.34911091457,100056.4358376054,100132.13488831937
2024-07-29,99905.1001298545,100156.30822651423,100488.71179970598,100186.43432753063,100184.80498039615,100266.93469403361,99812.34911091457,100056.4358376054,100132.13488831937
2024-07-30,99905.1001298545,100156.30822651423,100488.71179970598,100186.43432753063,100184.80498039615,100266.93469403361,99812.34911091457,100056.4358376054,100132.13488831937
2024-07-31,99905.1001298545,100156.30822651423,100488.71179970598,100186.43432753063,100184.80498039615,100266.93469403361,99881.31245591414,100056.4358376054,100140.75530644432
2024-08-01,99905.1001298545,100156.30822651423,100488.71179970598,100104.3235412918,100184.80498039615,100345.04415012927,99881.31245591414,100056.4358376054,100140.25514017644
2024-08-02,99905.1001298545,100156.30822651423,100488.71179970598,100104.3235412918,100184.80498039615,100345.04415012927,99881.31245591414,100056.4358376054,100140.25514017644
2024-08-05,99905.1001298545,100156.30822651423,100488.71179970598,100104.3235412918,100184.80498039615,100345.04415012927,99881.31245591414,99612.391023596,100084.74953842527
2024-08-06,99905.1001298545,100156.30822651423,100488.71179970598,100104.3235412918,100184.80498039615,100345.04415012927,99881.31245591414,99612.391023596,100084.74953842527
2024-08-07,99905.1001298545,100156.30822651423,100244.44552604004,100104.3235412918,100184.80498039615,100345.04415012927,99881.31245591414,99612.391023596,100054.21625421703
2024-08-08,99905.1001298545,100156.30822651423,100244.44552604004,99683.40936707064,100184.80498039615,100100.35367877463,99881.31245591414,99612.391023596,99971.01567352004
2024-08-09,99905.1001298545,100156.30822651423,100244.44552604004,99683.40936707064,100114.34809391087,100100.35367877463,99881.31245591414,99612.391023596,99962.20856270939
2024-08-12,100097.2701544939,100156.30822651423,100244.44552604004,99683.40936707064,100114.34809391087,100100.35367877463,99881.31245591414,99714.39355101954,99998.98013171725
2024-08-13,100097.2701544939,100156.30822651423,100244.44552604004,99683.40936707064,100114.34809391087,100100.35367877463,99881.31245591414,99714.39355101954,99998.98013171725
2024-08-14,100097.2701544939,100156.30822651423,100698.11719643729,99683.40936707064,100114.34809391087,100100.35367877463,100486.05554210051,99714.39355101954,100131.28197629019
2024-08-15,100097.2701544939,100156.30822651423,100698.11719643729,100061.93869881894,100114.34809391087,100100.35367877463,100486.05554210051,99714.39355101954,100178.59814275874
2024-08-16,100097.2701544939,100156.30822651423,100698.11719643729,100061.93869881894,100114.34809391087,100100.35367877463,100486.05554210051,99714.39355101954,100178.59814275874
2024-08-19,100097.2701544939,100156.30822651423,100698.11719643729,100061.93869881894,100114.34809391087,100584.5528040483,100486.05554210051,100214.19298280924,100301.59796239166
2024-08-20,100097.2701544939,100156.30822651423,100698.11719643729,100061.93869881894,100114.34809391087,100584.5528040483,100486.05554210051,100214.19298280924,100301.59796239166
2024-08-21,100097.2701544939,100156.30822651423,100863.90625078559,100061.93869881894,100114.34809391087,100584.5528040483,100486.05554210051,100214.19298280924,100322.32159418518
2024-08-22,100097.2701544939,100156.30822651423,100863.90625078559,99975.63011945342,100114.34809391087,100584.5528040483,100486.05554210051,100214.19298280924,100311.5330217645
2024-08-23,100097.2701544939,100156.30822651423,100863.90625078559,99975.63011945342,100172.78417239111,100584.5528040483,100486.05554210051,100214.19298280924,100318.83753157455
2024-08-26,100097.2701544939,100156.30822651423,100863.90625078559,99975.63011945342,100172.78417239111,100589.90032375563,100486.05554210051,100437.28767797278,100347.39280843339
2024-08-27,100097.2701544939,100156.30822651423,100863.90625078559,99975.63011945342,100172.78417239111,100589.90032375563,100486.05554210051,100437.28767797278,100347.39280843339
2024-08-28,100097.2701544939,100156.30822651423,100531.82756861926,99975.63011945342,100172.78417239111,100589.90032375563,100486.05554210051,100437.28767797278,100305.8829731626
2024-08-29,100097.2701544939,100156.30822651423,100531.82756861926,99866.69757252611,100172.78417239111,100589.90032375563,100486.05554210051,100437.28767797278,100292.26640479668
2024-08-30,100097.2701544939,100156.30822651423,100531.82756861926,99866.69757252611,100172.78417239111,100589.90032375563,100486.05554210051,100437.28767797278,100292.26640479668
2024-09-03,99995.11153299319,100156.30822651423,100531.82756861926,99866.69757252611,100172.78417239111,100422.4071717307,100486.05554210051,100437.28767797278,100258.55993310598
2024-09-04,99995.11153299319,100156.30822651423,100531.82756861926,99866.69757252611,100172.78417239111,100422.4071717307,100486.05554210051,100437.28767797278,100258.55993310598
2024-09-05,99995.11153299319,100156.30822651423,100467.66467407784,99866.69757252611,100172.78417239111,100422.4071717307,100486.05554210051,100302.41963753122,100233.68106623311
2024-09-06,99995.11153299319,100156.30822651423,100467.66467407784,99969.42347898417,100172.78417239111,100422.4071717307,100486.05554210051,100302.41963753122,100246.52180454036
2024-09-09,99995.11153299319,100156.30822651423,100467.66467407784,99969.42347898417,100172.78417239111,100422.4071717307,100486.05554210051,100302.41963753122,100246.52180454036
2024-09-10,99865.71203181903,100156.30822651423,100467.66467407784,99969.42347898417,100143.30932798845,100351.68179326465,100486.05554210051,100302.41963753122,100217.82183903502
2024-09-11,99865.71203181903,100156.30822651423,100467.66467407784,99969.42347898417,100143.30932798845,100351.68179326465,100486.05554210051,100302.41963753122,100217.82183903502
2024-09-12,99865.71203181903,100156.30822651423,100915.4405038607,99969.42347898417,100143.30932798845,100351.68179326465,100486.05554210051,100280.06303888626,100270.99924292727
2024-09-13,99865.71203181903,100156.30822651423,100915.4405038607,100428.3840356724,100143.30932798845,100351.68179326465,100486.05554210051,100280.06303888626,100328.3693125133
2024-09-16,99865.71203181903,100156.30822651423,100915.4405038607,100428.3840356724,100143.30932798845,100351.68179326465,100486.05554210051,100280.06303888626,100328.3693125133
2024-09-17,99865.71203181903,100156.30822651423,100915.4405038607,100428.3840356724,100346.97427050093,100595.57911374075,100486.05554210051,100280.06303888626,100384.31459538685
2024-09-18,99865.71203181903,100156.30822651423,100915.4405038607,100428.3840356724,100346.97427050093,100595.57911374075,100486.05554210051,100280.06303888626,100384.31459538685
2024-09-19,99865.71203181903,100156.30822651423,101181.62571528238,100428.3840356724,100346.97427050093,100595.57911374075,100486.05554210051,100565.32693888657,100453.2457343146
2024-09-20,99865.71203181903,100156.30822651423,101181.62571528238,100428.3840356724,100346.97427050093,100595.57911374075,100486.05554210051,100565.32693888657,100453.2457343146
2024-09-23,99865.71203181903,100156.30822651423,101181.62571528238,100937.50566534042,100346.97427050093,100595.57911374075,100486.05554210051,100565.32693888657,100516.88593802309
2024-09-24,99865.71203181903,100156.30822651423,101181.62571528238,100937.50566534042,100482.14107623586,100761.1064654561,100486.05554210051,100565.32693888657,100554.4727077044
2024-09-25,99865.71203181903,100156.30822651423,101181.62571528238,100937.50566534042,100482.14107623586,100761.1064654561,100486.05554210051,100565.32693888657,100554.4727077044
2024-09-26,99865.71203181903,100156.30822651423,101001.2914803878,100937.50566534042,100482.14107623586,100761.1064654561,100486.05554210051,100565.32693888657,100531.93092834255
2024-09-27,99865.71203181903,100156.30822651423,101001.2914803878,100937.50566534042,100482.14107623586,100761.1064654561,100486.05554210051,100565.32693888657,100531.93092834255
2024-09-30,99865.71203181903,100156.30822651423,101001.2914803878,101167.2395268065,100482.14107623586,100761.1064654561,100486.05554210051,100582.24347483214,100562.76222801903
2024-10-01,99865.71203181903,100156.30822651423,101001.2914803878,101167.2395268065,100459.89213468067,100761.1064654561,100486.05554210051,100582.24347483214,100559.98111032463
2024-10-02,99865.71203181903,100156.30822651423,101001.2914803878,101167.2395268065,100459.89213468067,100761.1064654561,100486.05554210051,100582.24347483214,100559.98111032463
2024-10-03,99865.71203181903,100156.30822651423,100645.31762376387,101167.2395268065,100459.89213468067,100671.3558571659,100486.05554210051,100582.24347483214,100504.26555221035
2024-10-04,99865.71203181903,100156.30822651423,100645.31762376387,101167.2395268065,100459.89213468067,100671.3558571659,100486.05554210051,100582.24347483214,100504.26555221035
2024-10-07,99865.71203181903,100156.30822651423,100645.31762376387,100352.8270983768,100459.89213468067,100671.3558571659,100486.05554210051,100582.24347483214,100402.46399865665
2024-10-08,99865.71203181903,100156.30822651423,100645.31762376387,100352.8270983768,100431.59295385306,100671.3558571659,100628.92700743051,100582.24347483214,100416.78553421944
2024-10-09,99865.71203181903,100156.30822651423,100645.31762376387,100352.8270983768,100431.59295385306,100671.3558571659,100628.92700743051,100582.24347483214,100416.78553421944
2024-10-10,99865.71203181903,100156.30822651423,100618.33924231793,100352.8270983768,100431.59295385306,100671.3558571659,100628.92700743051,100582.24347483214,100413.4132365387
2024-10-11,99865.71203181903,100156.30822651423,100618.33924231793,100352.8270983768,100431.59295385306,100671.3558571659,100628.92700743051,100582.24347483214,100413.4132365387
2024-10-14,99865.71203181903,100156.30822651423,100618.33924231793,99896.31970015269,100431.59295385306,100671.3558571659,100628.92700743051,100582.24347483214,100356.34981176068
2024-10-15,99865.71203181903,100156.30822651423,100618.33924231793,99896.31970015269,100431.59295385306,100671.3558571659,100628.92700743051,100582.24347483214,100356.34981176068
2024-10-16,99865.71203181903,100156.30822651423,100618.33924231793,99896.31970015269,100431.59295385306,100671.3558571659,100628.92700743051,100582.24347483214,100356.34981176068
2024-10-17,99865.71203181903,100271.12330228188,100629.57036496678,99896.31970015269,100519.41482125063,100671.3558571659,100628.92700743051,100582.24347483214,100383.08331998743
2024-10-18,99865.71203181903,100271.12330228188,100629.57036496678,99896.31970015269,100519.41482125063,100671.3558571659,100628.92700743051,100582.24347483214,100383.08331998743
2024-10-21,99865.71203181903,100271.12330228188,100629.57036496678,99884.2598141955,100519.41482125063,100671.3558571659,100628.92700743051,100582.24347483214,100381.57583424279
2024-10-22,99865.71203181903,100271.12330228188,100629.57036496678,99884.2598141955,100519.41482125063,100671.3558571659,100628.92700743051,100582.24347483214,100381.57583424279
2024-10-23,99865.71203181903,100271.12330228188,100629.57036496678,99884.2598141955,100519.41482125063,100671.3558571659,100628.92700743051,100582.24347483214,100381.57583424279
2024-10-24,99865.71203181903,100429.26993903944,100812.93317078613,99884.2598141955,100519.41482125063,100671.3558571659,100628.92700743051,100582.24347483214,100424.2645145649
2024-10-25,99865.71203181903,100429.26993903944,100812.93317078613,99884.2598141955,100519.41482125063,100671.3558571659,100628.92700743051,100582.24347483214,100424.2645145649
2024-10-28,99865.71203181903,100429.26993903944,100812.93317078613,101866.93623978009,100519.41482125063,100671.3558571659,100628.92700743051,100582.24347483214,100672.09906776297
2024-10-29,99865.71203181903,100429.26993903944,100812.93317078613,101866.93623978009,100519.41482125063,100671.3558571659,100628.92700743051,100582.24347483214,100672.09906776297
2024-10-30,99865.71203181903,100429.26993903944,100812.93317078613,101866.93623978009,100519.41482125063,100671.3558571659,100628.92700743051,100582.24347483214,100672.09906776297
2024-10-31,99653.88889514572,100447.4326776451,100366.58833215783,101866.93623978009,100441.93093685796,100671.3558571659,100443.81878960387,100582.24347483214,100559.27440039859
2024-11-01,99653.88889514572,100447.4326776451,100366.58833215783,101866.93623978009,100441.93093685796,100671.3558571659,100443.81878960387,100582.24347483214,100559.27440039859
2024-11-04,99653.88889514572,100447.4326776451,100366.58833215783,101866.93623978009,100441.93093685796,100671.3558571659,100443.81878960387,100582.24347483214,100559.27440039859
2024-11-05,99653.88889514572,100447.4326776451,100366.58833215783,101866.93623978009,100441.93093685796,100671.3558571659,100443.81878960387,100582.24347483214,100559.27440039859
2024-11-06,99653.88889514572,100447.4326776451,100366.58833215783,101866.93623978009,100441.93093685796,100671.3558571659,100443.81878960387,100582.24347483214,100559.27440039859
2024-11-07,99653.88889514572,100284.44439769421,100597.20346267943,101866.93623978009,100441.93093685796,100671.3558571659,101085.61887006296,100582.24347483214,100647.9527667773
2024-11-08,99653.88889514572,100284.44439769421,100597.20346267943,101866.93623978009,100441.93093685796,100671.3558571659,101085.61887006296,100582.24347483214,100647.9527667773
2024-11-11,99698.73092942241,100284.44439769421,100597.20346267943,101866.93623978009,100441.93093685796,100671.3558571659,101085.61887006296,100582.24347483214,100653.5580210619
2024-11-12,99698.73092942241,100284.44439769421,100597.20346267943,101866.93623978009,100441.93093685796,100671.3558571659,101085.61887006296,100582.24347483214,100653.5580210619
2024-11-13,99698.73092942241,100284.44439769421,100597.20346267943,101866.93623978009,100441.93093685796,100671.3558571659,101085.61887006296,100582.24347483214,100653.5580210619
2024-11-14,99698.73092942241,100284.44439769421,100597.20346267943,101866.93623978009,100441.93093685796,100671.3558571659,100990.62615223815,100582.24347483214,100641.68393133378
2024-11-15,99698.73092942241,99814.56954960976,100597.20346267943,101866.93623978009,100441.93093685796,100671.3558571659,100990.62615223815,100582.24347483214,100582.94957532323
2024-11-18,99698.73092942241,99814.56954960976,100597.20346267943,101866.93623978009,100441.93093685796,100671.3558571659,100990.62615223815,100582.24347483214,100582.94957532323
2024-11-19,99698.73092942241,99814.56954960976,100597.20346267943,101866.93623978009,100441.93093685796,100671.3558571659,100990.62615223815,100582.24347483214,100582.94957532323
2024-11-20,99698.73092942241,99814.56954960976,100477.30988802282,101866.93623978009,100441.93093685796,100671.3558571659,100990.62615223815,100582.24347483214,100567.96287849115
2024-11-21,99698.73092942241,99814.56954960976,100477.30988802282,101866.93623978009,100441.93093685796,100671.3558571659,100909.05304946241,100582.24347483214,100557.76624064418
2024-11-22,99698.73092942241,100089.07987083928,100477.30988802282,101866.93623978009,100441.93093685796,100671.3558571659,100909.05304946241,100582.24347483214,100592.08003079788
2024-11-25,99698.73092942241,100089.07987083928,100477.30988802282,101866.93623978009,100441.93093685796,100671.3558571659,100909.05304946241,100582.24347483214,100592.08003079788
2024-11-26,99698.73092942241,100089.07987083928,100477.30988802282,101866.93623978009,100441.93093685796,100671.3558571659,100909.05304946241,100582.24347483214,100592.08003079788
2024-11-27,99698.73092942241,100089.07987083928,100477.30988802282,101866.93623978009,100441.93093685796,100671.3558571659,100909.05304946241,100582.24347483214,100592.08003079788
2024-11-29,99698.73092942241,100089.07987083928,100477.30988802282,101866.93623978009,100441.93093685796,100671.3558571659,101029.66977074923,100582.24347483214,100607.15712095874
2024-12-02,99698.73092942241,99955.87946950595,100477.30988802282,101866.93623978009,100441.93093685796,100671.3558571659,101029.66977074923,100582.24347483214,100590.50707079207
2024-12-03,99698.73092942241,99955.87946950595,100477.30988802282,101866.93623978009,100433.42441654974,100671.3558571659,101029.66977074923,100582.24347483214,100589.44375575353
2024-12-04,99698.73092942241,99955.87946950595,100477.30988802282,101866.93623978009,100433.42441654974,100671.3558571659,101029.66977074923,100582.24347483214,100589.44375575353
2024-12-05,99698.73092942241,99955.87946950595,100477.30988802282,101866.93623978009,100433.42441654974,100671.3558571659,101029.66977074923,100582.24347483214,100589.44375575353
2024-12-06,99698.73092942241,99955.87946950595,100477.30988802282,101866.93623978009,100433.42441654974,100714.62725911505,101356.854885435,100465.84959989661,100621.20158596594
2024-12-09,99698.73092942241,99955.87946950595,100477.30988802282,101866.93623978009,100433.42441654974,100714.62725911505,101356.854885435,100465.84959989661,100621.20158596594
2024-12-10,99698.73092942241,99955.87946950595,100477.30988802282,101866.93623978009,100320.55556029675,100714.62725911505,101356.854885435,100465.84959989661,100607.09297893434
2024-12-11,99698.73092942241,100079.36562139499,100477.30988802282,101866.93623978009,100320.55556029675,100714.62725911505,101356.854885435,100465.84959989661,100622.52874792046
2024-12-12,99890.5875492735,100079.36562139499,100477.30988802282,101866.93623978009,100320.55556029675,100714.62725911505,101356.854885435,100465.84959989661,100646.51082540186
2024-12-13,99890.5875492735,100079.36562139499,100551.07400198579,101866.93623978009,100320.55556029675,100714.62725911505,101356.854885435,100465.84959989661,100655.73133964722
2024-12-16,99890.5875492735,100079.36562139499,100551.07400198579,101866.93623978009,100320.55556029675,100714.62725911505,101356.854885435,100465.84959989661,100655.73133964722
2024-12-17,99890.5875492735,100079.36562139499,100551.07400198579,101866.93623978009,100129.61349640785,100714.62725911505,101563.88717114406,100465.84959989661,100657.74261737474
2024-12-18,99890.5875492735,100079.36562139499,100551.07400198579,101866.93623978009,100129.61349640785,100714.62725911505,101563.88717114406,100465.84959989661,100657.74261737474
2024-12-19,99954.3194249279,100079.36562139499,100551.07400198579,101866.93623978009,100129.61349640785,100714.62725911505,101563.88717114406,100465.84959989661,100665.70910183154
2024-12-20,99954.3194249279,100079.36562139499,100551.07400198579,101866.93623978009,100129.61349640785,100714.62725911505,101563.88717114406,100465.84959989661,100665.70910183154
2024-12-23,99954.3194249279,100079.36562139499,100551.07400198579,101866.93623978009,100129.61349640785,100714.62725911505,101563.88717114406,99926.03673629186,100598.23249388095
2024-12-24,99954.3194249279,100079.36562139499,100551.07400198579,101866.93623978009,100084.37253004304,100714.62725911505,101514.37120135609,99926.03673629186,100586.38787686183
2024-12-26,99954.3194249279,100079.36562139499,100551.07400198579,101866.93623978009,100084.37253004304,100714.62725911505,101514.37120135609,99926.03673629186,100586.38787686183
2024-12-27,99954.3194249279,100079.36562139499,100551.07400198579,101866.93623978009,100084.37253004304,100714.62725911505,101514.37120135609,99926.03673629186,100586.38787686183
2024-12-30,99954.3194249279,100079.36562139499,100551.07400198579,101866.93623978009,100084.37253004304,100714.62725911505,101514.37120135609,99926.03673629186,100586.38787686183
2024-12-31,99954.3194249279,100079.36562139499,100551.07400198579,101866.93623978009,100084.37253004304,100714.62725911505,101514.37120135609,99883.53088113388,100581.07464496708
2025-01-02,99388.80694185903,100156.84911243306,100551.07400198579,101866.93623978009,100084.37253004304,100714.62725911505,101123.95927754352,99883.53088113388,100471.26953048666
2025-01-03,99388.80694185903,100156.84911243306,100551.07400198579,101866.93623978009,99937.22346058773,100714.62725911505,101123.95927754352,99883.53088113388,100452.87589680476
2025-01-06,99388.80694185903,100156.84911243306,100551.07400198579,101866.93623978009,99937.22346058773,100714.62725911505,101123.95927754352,99883.53088113388,100452.87589680476
2025-01-07,99388.80694185903,100156.84911243306,100551.07400198579,101866.93623978009,99937.22346058773,100711.37314256786,101123.95927754352,99883.53088113388,100452.46913223637
2025-01-08,99388.80694185903,100156.84911243306,100551.07400198579,101866.93623978009,99937.22346058773,100711.37314256786,101123.95927754352,99912.95584294335,100456.14725246256
2025-01-10,99241.18389659513,100156.84911243306,100551.07400198579,101866.93623978009,99937.22346058773,100711.37314256786,101051.35073977562,99912.95584294335,100428.61830458358
2025-01-13,99241.18389659513,100156.84911243306,100551.07400198579,101866.93623978009,99937.22346058773,100711.37314256786,101051.35073977562,99912.95584294335,100428.61830458358
2025-01-14,99241.18389659513,100230.91564185648,100551.07400198579,101866.93623978009,99937.22346058773,100711.37314256786,101051.35073977562,99912.95584294335,100437.87662076151
2025-01-15,99241.18389659513,100230.91564185648,100551.07400198579,101866.93623978009,99937.22346058773,100711.37314256786,101051.35073977562,99912.95584294335,100437.87662076151
2025-01-16,99241.18389659513,100230.91564185648,100551.07400198579,101866.93623978009,99937.22346058773,100711.37314256786,101051.35073977562,99970.05566392512,100445.01409838423
2025-01-17,99241.18389659513,100230.91564185648,100551.07400198579,101866.93623978009,99937.22346058773,100711.37314256786,101288.35121891713,99970.05566392512,100474.63915827693
