date,equity,symbol,daily_ret
2025-07-21,99885.19672168005,^DJI,0.0
2025-07-22,99885.19672168005,^DJI,0.0
2025-07-23,99885.19672168005,^DJI,0.0
2025-07-24,99885.19672168005,^DJI,0.0
2025-07-25,99885.19672168005,^DJI,0.0
2025-07-28,99885.19672168005,^DJI,0.0
2025-07-29,99885.19672168005,^DJI,0.0
2025-07-30,99885.19672168005,^DJI,0.0
2025-07-31,99885.19672168005,^DJI,0.0
2025-08-01,99885.19672168005,^DJI,0.0
2025-08-04,99885.19672168005,^DJI,0.0
2025-08-05,99885.19672168005,^DJI,0.0
2025-08-06,99885.19672168005,^DJI,0.0
2025-08-07,99885.19672168005,^DJI,0.0
2025-08-08,99885.19672168005,^DJI,0.0
2025-08-11,99885.19672168005,^DJI,0.0
2025-08-12,99885.19672168005,^DJI,0.0
2025-08-13,99885.19672168005,^DJI,0.0
2025-08-14,99885.19672168005,^DJI,0.0
2025-08-15,99885.19672168005,^DJI,0.0
2025-08-18,99885.19672168005,^DJI,0.0
2025-08-19,99885.19672168005,^DJI,0.0
2025-08-20,99885.19672168005,^DJI,0.0
2025-08-21,99885.19672168005,^DJI,0.0
2025-08-22,99885.19672168005,^DJI,0.0
2025-08-25,99885.19672168005,^DJI,0.0
2025-08-26,99885.19672168005,^DJI,0.0
2025-08-27,99885.19672168005,^DJI,0.0
2025-08-28,99885.19672168005,^DJI,0.0
2025-08-29,99885.19672168005,^DJI,0.0
2025-09-02,99885.19672168005,^DJI,0.0
2025-09-03,99885.19672168005,^DJI,0.0
2025-09-04,99885.19672168005,^DJI,0.0
2025-09-05,99885.19672168005,^DJI,0.0
2025-09-08,99885.19672168005,^DJI,0.0
2025-09-09,99885.19672168005,^DJI,0.0
2025-09-10,99885.19672168005,^DJI,0.0
2025-09-11,99885.19672168005,^DJI,0.0
2025-09-12,99885.19672168005,^DJI,0.0
2025-09-15,99885.19672168005,^DJI,0.0
2025-09-16,99885.19672168005,^DJI,0.0
2025-09-17,99885.19672168005,^DJI,0.0
2025-09-18,99885.19672168005,^DJI,0.0
2025-09-19,99885.19672168005,^DJI,0.0
2025-09-22,99885.19672168005,^DJI,0.0
2025-09-23,99885.19672168005,^DJI,0.0
2025-09-24,99885.19672168005,^DJI,0.0
2025-09-25,99885.19672168005,^DJI,0.0
2025-09-26,99885.19672168005,^DJI,0.0
2025-09-29,99885.19672168005,^DJI,0.0
2025-09-30,99891.54210305333,^DJI,6.352674451814977e-05
2025-10-01,99891.54210305333,^DJI,0.0
2025-10-02,99891.54210305333,^DJI,0.0
2025-10-03,99891.54210305333,^DJI,0.0
2025-10-06,99891.54210305333,^DJI,0.0
2025-10-07,99891.54210305333,^DJI,0.0
2025-10-08,99903.82806110884,^DJI,0.0001229929761503712
2025-10-09,99903.82806110884,^DJI,0.0
2025-10-10,99903.82806110884,^DJI,0.0
2025-10-13,99903.82806110884,^DJI,0.0
2025-10-14,99903.82806110884,^DJI,0.0
2025-10-15,99861.48048595543,^DJI,-0.00042388340842669514
2025-10-16,99861.48048595543,^DJI,0.0
2025-10-17,99861.48048595543,^DJI,0.0
2025-10-20,99861.48048595543,^DJI,0.0
2025-10-21,99861.48048595543,^DJI,0.0
2025-10-22,99861.48048595543,^DJI,0.0
2025-10-23,99861.48048595543,^DJI,0.0
2025-10-24,99861.48048595543,^DJI,0.0
2025-10-27,99861.48048595543,^DJI,0.0
2025-10-28,99861.48048595543,^DJI,0.0
2025-10-29,99861.48048595543,^DJI,0.0
2025-10-30,99861.48048595543,^DJI,0.0
2025-10-31,99861.48048595543,^DJI,0.0
2025-11-03,99861.48048595543,^DJI,0.0
2025-11-04,99861.48048595543,^DJI,0.0
2025-11-05,99861.48048595543,^DJI,0.0
2025-11-06,99861.48048595543,^DJI,0.0
2025-11-07,99861.48048595543,^DJI,0.0
2025-11-10,99861.48048595543,^DJI,0.0
2025-11-11,99861.48048595543,^DJI,0.0
2025-11-12,99861.48048595543,^DJI,0.0
2025-11-13,99861.48048595543,^DJI,0.0
2025-11-14,99861.48048595543,^DJI,0.0
2025-11-17,99861.48048595543,^DJI,0.0
2025-11-18,99861.48048595543,^DJI,0.0
2025-11-19,99861.48048595543,^DJI,0.0
2025-11-20,99861.48048595543,^DJI,0.0
2025-11-21,99861.48048595543,^DJI,0.0
2025-11-24,99861.48048595543,^DJI,0.0
2025-11-25,99861.48048595543,^DJI,0.0
2025-11-26,100130.34159743442,^DJI,0.0026923405318111104
2025-11-28,100130.34159743442,^DJI,0.0
2025-12-01,100130.34159743442,^DJI,0.0
2025-12-02,100130.34159743442,^DJI,0.0
2025-12-03,100130.34159743442,^DJI,0.0
2025-12-04,100130.34159743442,^DJI,0.0
2025-12-05,100130.34159743442,^DJI,0.0
2025-12-08,100130.34159743442,^DJI,0.0
2025-12-09,100130.34159743442,^DJI,0.0
2025-12-10,100130.34159743442,^DJI,0.0
2025-12-11,100130.34159743442,^DJI,0.0
2025-12-12,100130.34159743442,^DJI,0.0
2025-12-15,100130.34159743442,^DJI,0.0
2025-12-16,100130.34159743442,^DJI,0.0
2025-12-17,100130.34159743442,^DJI,0.0
2025-12-18,100130.34159743442,^DJI,0.0
2025-12-19,100130.34159743442,^DJI,0.0
2025-12-22,100130.34159743442,^DJI,0.0
2025-12-23,100130.34159743442,^DJI,0.0
2025-12-24,100130.34159743442,^DJI,0.0
2025-12-26,100130.34159743442,^DJI,0.0
2025-12-29,100130.34159743442,^DJI,0.0
2025-12-30,100130.34159743442,^DJI,0.0
2025-12-31,100130.34159743442,^DJI,0.0
2026-01-02,100130.34159743442,^DJI,0.0
2026-01-05,100130.34159743442,^DJI,0.0
2026-01-06,100130.34159743442,^DJI,0.0
2026-01-07,100190.44544923655,^DJI,0.0006002561345868074
2026-01-08,100190.44544923655,^DJI,0.0
2026-01-09,100190.44544923655,^DJI,0.0
2026-01-12,100190.44544923655,^DJI,0.0
2026-01-13,100190.44544923655,^DJI,0.0
2026-01-14,100190.44544923655,^DJI,0.0
2026-01-15,100190.44544923655,^DJI,0.0
2026-01-16,100190.44544923655,^DJI,0.0
2026-01-20,100190.44544923655,^DJI,0.0
2026-01-21,100190.44544923655,^DJI,0.0
2026-01-22,100190.44544923655,^DJI,0.0
2026-01-23,100190.44544923655,^DJI,0.0
2026-01-26,100190.44544923655,^DJI,0.0
2026-01-27,100190.44544923655,^DJI,0.0
2026-01-28,100190.44544923655,^DJI,0.0
2026-01-29,100190.44544923655,^DJI,0.0
2026-01-30,100190.44544923655,^DJI,0.0
2026-02-02,100190.44544923655,^DJI,0.0
2026-02-03,100190.44544923655,^DJI,0.0
2026-02-04,100190.44544923655,^DJI,0.0
2026-02-05,100190.44544923655,^DJI,0.0
2026-02-06,100190.44544923655,^DJI,0.0
2026-02-09,100190.44544923655,^DJI,0.0
2026-02-10,100190.44544923655,^DJI,0.0
2026-02-11,100190.44544923655,^DJI,0.0
2026-02-12,100190.44544923655,^DJI,0.0
2026-02-13,100190.44544923655,^DJI,0.0
2026-02-17,100190.44544923655,^DJI,0.0
2026-02-18,100190.44544923655,^DJI,0.0
2026-02-19,100190.44544923655,^DJI,0.0
2026-02-20,100190.44544923655,^DJI,0.0
2026-02-23,100190.44544923655,^DJI,0.0
2026-02-24,100190.44544923655,^DJI,0.0
2026-02-25,100167.22752909185,^DJI,-0.0002317378672247461
2026-02-26,100167.22752909185,^DJI,0.0
2026-02-27,100167.22752909185,^DJI,0.0
2026-03-02,100167.22752909185,^DJI,0.0
2026-03-03,100167.22752909185,^DJI,0.0
2026-03-04,100006.85752386879,^DJI,-0.001601022701526622
2026-03-05,100006.85752386879,^DJI,0.0
2026-03-06,100006.85752386879,^DJI,0.0
2026-03-09,100006.85752386879,^DJI,0.0
2026-03-10,100006.85752386879,^DJI,0.0
2026-03-11,99725.57097583984,^DJI,-0.00281267260059459
2026-03-12,99725.57097583984,^DJI,0.0
2026-03-13,99725.57097583984,^DJI,0.0
2026-03-16,99725.57097583984,^DJI,0.0
2026-03-17,99725.57097583984,^DJI,0.0
2026-03-18,99464.87762034578,^DJI,-0.0026141074244360185
2026-03-19,99464.87762034578,^DJI,0.0
2026-03-20,99464.87762034578,^DJI,0.0
2026-03-23,99464.87762034578,^DJI,0.0
2026-03-24,99464.87762034578,^DJI,0.0
2026-03-25,99498.8999206538,^DJI,0.0003420534074136672
2026-03-26,99498.8999206538,^DJI,0.0
2026-03-27,99498.8999206538,^DJI,0.0
2026-03-30,99498.8999206538,^DJI,0.0
2026-03-31,99498.8999206538,^DJI,0.0
2026-04-01,99518.14855430703,^DJI,0.00019345574341600447
2026-04-02,99518.14855430703,^DJI,0.0
2026-04-06,99518.14855430703,^DJI,0.0
2026-04-07,99518.14855430703,^DJI,0.0
2026-04-08,99518.14855430703,^DJI,0.0
2026-04-09,99518.14855430703,^DJI,0.0
2026-04-10,99518.14855430703,^DJI,0.0
2026-04-13,99678.25880966382,^DJI,0.0016088548438923933
2026-04-14,99678.25880966382,^DJI,0.0
2026-04-15,99678.25880966382,^DJI,0.0
2026-04-16,99678.25880966382,^DJI,0.0
2026-04-17,99678.25880966382,^DJI,0.0
2026-04-20,99678.25880966382,^DJI,0.0
2026-04-21,99736.26084965776,^DJI,0.0005818925880787251
2026-04-22,99736.26084965776,^DJI,0.0
2026-04-23,99736.26084965776,^DJI,0.0
2026-04-24,99736.26084965776,^DJI,0.0
2026-04-27,99736.26084965776,^DJI,0.0
2026-04-28,99736.26084965776,^DJI,0.0
2026-04-29,99736.26084965776,^DJI,0.0
2026-04-30,99736.26084965776,^DJI,0.0
2026-05-01,99758.47761487933,^DJI,0.00022275514474179303
2026-05-04,99758.47761487933,^DJI,0.0
2026-05-05,99758.47761487933,^DJI,0.0
2026-05-06,99758.47761487933,^DJI,0.0
2026-05-07,99758.47761487933,^DJI,0.0
2026-05-08,99758.47761487933,^DJI,0.0
2026-05-11,99758.47761487933,^DJI,0.0
2026-05-12,99758.47761487933,^DJI,0.0
2026-05-13,99758.47761487933,^DJI,0.0
2026-05-14,99758.47761487933,^DJI,0.0
2026-05-15,99758.47761487933,^DJI,0.0
2026-05-18,99758.47761487933,^DJI,0.0
2026-05-19,99758.47761487933,^DJI,0.0
2026-05-20,99758.47761487933,^DJI,0.0
2026-05-21,99775.62784862355,^DJI,0.00017191755682599563
2026-05-22,99775.62784862355,^DJI,0.0
2026-05-26,99775.62784862355,^DJI,0.0
2026-05-27,99775.62784862355,^DJI,0.0
2026-05-28,99775.62784862355,^DJI,0.0
2024-03-26,100000.0,GLD,0.0
2024-03-27,100000.0,GLD,0.0
2024-03-28,100000.0,GLD,0.0
2024-04-01,100000.0,GLD,0.0
2024-04-02,100000.0,GLD,0.0
2024-04-03,100000.0,GLD,0.0
2024-04-04,100000.0,GLD,0.0
2024-04-05,100000.0,GLD,0.0
2024-04-08,100000.0,GLD,0.0
2024-04-09,100000.0,GLD,0.0
2024-04-10,100000.0,GLD,0.0
2024-04-11,100000.0,GLD,0.0
2024-04-12,100000.0,GLD,0.0
2024-04-15,100000.0,GLD,0.0
2024-04-16,100000.0,GLD,0.0
2024-04-17,100000.0,GLD,0.0
2024-04-18,100007.28374155222,GLD,7.283741552233103e-05
2024-04-19,100007.28374155222,GLD,0.0
2024-04-22,100007.28374155222,GLD,0.0
2024-04-23,100007.28374155222,GLD,0.0
2024-04-24,100007.28374155222,GLD,0.0
2024-04-25,100007.28374155222,GLD,0.0
2024-04-26,100007.28374155222,GLD,0.0
2024-04-29,100007.28374155222,GLD,0.0
2024-04-30,99928.57083173646,GLD,-0.000787071769884018
2024-05-01,99928.57083173646,GLD,0.0
2024-05-02,99928.57083173646,GLD,0.0
2024-05-03,99928.57083173646,GLD,0.0
2024-05-06,99928.57083173646,GLD,0.0
2024-05-07,100028.9447183994,GLD,0.0010044563414397523
2024-05-08,100028.9447183994,GLD,0.0
2024-05-09,100028.9447183994,GLD,0.0
2024-05-10,100028.9447183994,GLD,0.0
2024-05-13,100028.9447183994,GLD,0.0
2024-05-14,100200.12442765523,GLD,0.0017113017610825842
2024-05-15,100200.12442765523,GLD,0.0
2024-05-16,100200.12442765523,GLD,0.0
2024-05-17,100200.12442765523,GLD,0.0
2024-05-20,100200.12442765523,GLD,0.0
2024-05-21,100472.20295854745,GLD,0.00271535122781863
2024-05-22,100472.20295854745,GLD,0.0
2024-05-23,100472.20295854745,GLD,0.0
2024-05-24,100472.20295854745,GLD,0.0
2024-05-28,100472.20295854745,GLD,0.0
2024-05-29,100100.55831769198,GLD,-0.0036989797168954786
2024-05-30,100100.55831769198,GLD,0.0
2024-05-31,100100.55831769198,GLD,0.0
2024-06-03,100100.55831769198,GLD,0.0
2024-06-04,100100.55831769198,GLD,0.0
2024-06-05,100167.42062056274,GLD,0.0006679513480689625
2024-06-06,100167.42062056274,GLD,0.0
2024-06-07,100167.42062056274,GLD,0.0
2024-06-10,100167.42062056274,GLD,0.0
2024-06-11,100167.42062056274,GLD,0.0
2024-06-12,100014.84598443407,GLD,-0.001523196216728251
2024-06-13,100014.84598443407,GLD,0.0
2024-06-14,100014.84598443407,GLD,0.0
2024-06-17,100014.84598443407,GLD,0.0
2024-06-18,100014.84598443407,GLD,0.0
2024-06-20,100089.96151272151,GLD,0.0007510437830313688
2024-06-21,100089.96151272151,GLD,0.0
2024-06-24,100089.96151272151,GLD,0.0
2024-06-25,100089.96151272151,GLD,0.0
2024-06-26,100089.96151272151,GLD,0.0
2024-06-27,99934.51568607928,GLD,-0.001553061109154985
2024-06-28,99934.51568607928,GLD,0.0
2024-07-01,99934.51568607928,GLD,0.0
2024-07-02,99934.51568607928,GLD,0.0
2024-07-03,99934.51568607928,GLD,0.0
2024-07-05,100067.57415521315,GLD,0.0013314565865496508
2024-07-08,100067.57415521315,GLD,0.0
2024-07-09,100067.57415521315,GLD,0.0
2024-07-10,100067.57415521315,GLD,0.0
2024-07-11,100067.57415521315,GLD,0.0
2024-07-12,100156.30822651421,GLD,0.0008867415049298444
2024-07-15,100156.30822651421,GLD,0.0
2024-07-16,100156.30822651421,GLD,0.0
2024-07-17,100156.30822651421,GLD,0.0
2024-07-18,100156.30822651421,GLD,0.0
2024-07-19,100156.30822651421,GLD,0.0
2024-07-22,100156.30822651421,GLD,0.0
2024-07-23,100156.30822651421,GLD,0.0
2024-07-24,100156.30822651421,GLD,0.0
2024-07-25,100156.30822651421,GLD,0.0
2024-07-26,100156.30822651421,GLD,0.0
2024-07-29,100156.30822651421,GLD,0.0
2024-07-30,100156.30822651421,GLD,0.0
2024-07-31,100156.30822651421,GLD,0.0
2024-08-01,100156.30822651421,GLD,0.0
2024-08-02,100156.30822651421,GLD,0.0
2024-08-05,100156.30822651421,GLD,0.0
2024-08-06,100156.30822651421,GLD,0.0
2024-08-07,100156.30822651421,GLD,0.0
2024-08-08,100156.30822651421,GLD,0.0
2024-08-09,100156.30822651421,GLD,0.0
2024-08-12,100156.30822651421,GLD,0.0
2024-08-13,100156.30822651421,GLD,0.0
2024-08-14,100156.30822651421,GLD,0.0
2024-08-15,100156.30822651421,GLD,0.0
2024-08-16,100156.30822651421,GLD,0.0
2024-08-19,100156.30822651421,GLD,0.0
2024-08-20,100156.30822651421,GLD,0.0
2024-08-21,100156.30822651421,GLD,0.0
2024-08-22,100156.30822651421,GLD,0.0
2024-08-23,100156.30822651421,GLD,0.0
2024-08-26,100156.30822651421,GLD,0.0
2024-08-27,100156.30822651421,GLD,0.0
2024-08-28,100156.30822651421,GLD,0.0
2024-08-29,100156.30822651421,GLD,0.0
2024-08-30,100156.30822651421,GLD,0.0
2024-09-03,100156.30822651421,GLD,0.0
2024-09-04,100156.30822651421,GLD,0.0
2024-09-05,100156.30822651421,GLD,0.0
2024-09-06,100156.30822651421,GLD,0.0
2024-09-09,100156.30822651421,GLD,0.0
2024-09-10,100156.30822651421,GLD,0.0
2024-09-11,100156.30822651421,GLD,0.0
2024-09-12,100156.30822651421,GLD,0.0
2024-09-13,100156.30822651421,GLD,0.0
2024-09-16,100156.30822651421,GLD,0.0
2024-09-17,100156.30822651421,GLD,0.0
2024-09-18,100156.30822651421,GLD,0.0
2024-09-19,100156.30822651421,GLD,0.0
2024-09-20,100156.30822651421,GLD,0.0
2024-09-23,100156.30822651421,GLD,0.0
2024-09-24,100156.30822651421,GLD,0.0
2024-09-25,100156.30822651421,GLD,0.0
2024-09-26,100156.30822651421,GLD,0.0
2024-09-27,100156.30822651421,GLD,0.0
2024-09-30,100156.30822651421,GLD,0.0
2024-10-01,100156.30822651421,GLD,0.0
2024-10-02,100156.30822651421,GLD,0.0
2024-10-03,100156.30822651421,GLD,0.0
2024-10-04,100156.30822651421,GLD,0.0
2024-10-07,100156.30822651421,GLD,0.0
2024-10-08,100156.30822651421,GLD,0.0
2024-10-09,100156.30822651421,GLD,0.0
2024-10-10,100156.30822651421,GLD,0.0
2024-10-11,100156.30822651421,GLD,0.0
2024-10-14,100156.30822651421,GLD,0.0
2024-10-15,100156.30822651421,GLD,0.0
2024-10-16,100156.30822651421,GLD,0.0
2024-10-17,100271.12330228188,GLD,0.0011463589044036215
2024-10-18,100271.12330228188,GLD,0.0
2024-10-21,100271.12330228188,GLD,0.0
2024-10-22,100271.12330228188,GLD,0.0
2024-10-23,100271.12330228188,GLD,0.0
2024-10-24,100429.26993903946,GLD,0.0015771902373211688
2024-10-25,100429.26993903946,GLD,0.0
2024-10-28,100429.26993903946,GLD,0.0
2024-10-29,100429.26993903946,GLD,0.0
2024-10-30,100429.26993903946,GLD,0.0
2024-10-31,100447.4326776451,GLD,0.0001808510468777058
2024-11-01,100447.4326776451,GLD,0.0
2024-11-04,100447.4326776451,GLD,0.0
2024-11-05,100447.4326776451,GLD,0.0
2024-11-06,100447.4326776451,GLD,0.0
2024-11-07,100284.44439769421,GLD,-0.0016226226555132728
2024-11-08,100284.44439769421,GLD,0.0
2024-11-11,100284.44439769421,GLD,0.0
2024-11-12,100284.44439769421,GLD,0.0
2024-11-13,100284.44439769421,GLD,0.0
2024-11-14,100284.44439769421,GLD,0.0
2024-11-15,99814.56954960976,GLD,-0.004685421063122086
2024-11-18,99814.56954960976,GLD,0.0
2024-11-19,99814.56954960976,GLD,0.0
2024-11-20,99814.56954960976,GLD,0.0
2024-11-21,99814.56954960976,GLD,0.0
2024-11-22,100089.07987083928,GLD,0.0027502029259673932
2024-11-25,100089.07987083928,GLD,0.0
2024-11-26,100089.07987083928,GLD,0.0
2024-11-27,100089.07987083928,GLD,0.0
2024-11-29,100089.07987083928,GLD,0.0
2024-12-02,99955.87946950595,GLD,-0.0013308185219129687
2024-12-03,99955.87946950595,GLD,0.0
2024-12-04,99955.87946950595,GLD,0.0
2024-12-05,99955.87946950595,GLD,0.0
2024-12-06,99955.87946950595,GLD,0.0
2024-12-09,99955.87946950595,GLD,0.0
2024-12-10,99955.87946950595,GLD,0.0
2024-12-11,100079.36562139499,GLD,0.001235406586830301
2024-12-12,100079.36562139499,GLD,0.0
2024-12-13,100079.36562139499,GLD,0.0
2024-12-16,100079.36562139499,GLD,0.0
2024-12-17,100079.36562139499,GLD,0.0
2024-12-18,100079.36562139499,GLD,0.0
2024-12-19,100079.36562139499,GLD,0.0
2024-12-20,100079.36562139499,GLD,0.0
2024-12-23,100079.36562139499,GLD,0.0
2024-12-24,100079.36562139499,GLD,0.0
2024-12-26,100079.36562139499,GLD,0.0
2024-12-27,100079.36562139499,GLD,0.0
2024-12-30,100079.36562139499,GLD,0.0
2024-12-31,100079.36562139499,GLD,0.0
2025-01-02,100156.84911243306,GLD,0.0007742204455132295
2025-01-03,100156.84911243306,GLD,0.0
2025-01-06,100156.84911243306,GLD,0.0
2025-01-07,100156.84911243306,GLD,0.0
2025-01-08,100156.84911243306,GLD,0.0
2025-01-10,100156.84911243306,GLD,0.0
2025-01-13,100156.84911243306,GLD,0.0
2025-01-14,100230.9156418565,GLD,0.0007395053865990597
2025-01-15,100230.9156418565,GLD,0.0
2025-01-16,100230.9156418565,GLD,0.0
2025-01-17,100230.9156418565,GLD,0.0
2025-01-21,100230.9156418565,GLD,0.0
2025-01-22,100230.9156418565,GLD,0.0
2025-01-23,100230.9156418565,GLD,0.0
2025-01-24,100230.9156418565,GLD,0.0
2025-01-27,100230.9156418565,GLD,0.0
2025-01-28,100230.9156418565,GLD,0.0
2025-01-29,100230.9156418565,GLD,0.0
2025-01-30,100230.9156418565,GLD,0.0
2025-01-31,100230.9156418565,GLD,0.0
2025-02-03,100230.9156418565,GLD,0.0
2025-02-04,100230.9156418565,GLD,0.0
2025-02-05,100230.9156418565,GLD,0.0
2025-02-06,100230.9156418565,GLD,0.0
2025-02-07,100230.9156418565,GLD,0.0
2025-02-10,100230.9156418565,GLD,0.0
2025-02-11,100230.9156418565,GLD,0.0
2025-02-12,100230.9156418565,GLD,0.0
2025-02-13,100230.9156418565,GLD,0.0
2025-02-14,100230.9156418565,GLD,0.0
2025-02-18,100230.9156418565,GLD,0.0
2025-02-19,100230.9156418565,GLD,0.0
2025-02-20,100230.9156418565,GLD,0.0
2025-02-21,100233.87615778172,GLD,2.9536953805697763e-05
2025-02-24,100233.87615778172,GLD,0.0
2025-02-25,100233.87615778172,GLD,0.0
2025-02-26,100233.87615778172,GLD,0.0
2025-02-27,100233.87615778172,GLD,0.0
2025-02-28,100233.87615778172,GLD,0.0
2025-03-03,100233.87615778172,GLD,0.0
2025-03-04,100233.87615778172,GLD,0.0
2025-03-05,100233.87615778172,GLD,0.0
2025-03-06,100233.87615778172,GLD,0.0
2025-03-07,100233.87615778172,GLD,0.0
2025-03-10,100233.87615778172,GLD,0.0
2025-03-11,100230.72724541399,GLD,-3.1415649962229786e-05
2025-03-12,100230.72724541399,GLD,0.0
2025-03-13,100230.72724541399,GLD,0.0
2025-03-14,100230.72724541399,GLD,0.0
2025-03-17,100230.72724541399,GLD,0.0
2025-03-18,100622.8778299947,GLD,0.003912478691494803
2025-03-19,100622.8778299947,GLD,0.0
2025-03-20,100622.8778299947,GLD,0.0
2025-03-21,100622.8778299947,GLD,0.0
2025-03-24,100622.8778299947,GLD,0.0
2025-03-25,100559.2624953845,GLD,-0.0006322154164353222
2025-03-26,100559.2624953845,GLD,0.0
2025-03-27,100559.2624953845,GLD,0.0
2025-03-28,100559.2624953845,GLD,0.0
2025-03-31,100559.2624953845,GLD,0.0
2025-04-01,100877.82002784204,GLD,0.0031678586790766516
2025-04-02,100877.82002784204,GLD,0.0
2025-04-03,100877.82002784204,GLD,0.0
2025-04-04,100877.82002784204,GLD,0.0
2025-04-07,100877.82002784204,GLD,0.0
2025-04-08,100433.80029556809,GLD,-0.0044015595514594885
2025-04-09,100433.80029556809,GLD,0.0
2025-04-10,100433.80029556809,GLD,0.0
2025-04-11,100433.80029556809,GLD,0.0
2025-04-14,100433.80029556809,GLD,0.0
2025-04-15,100433.80029556809,GLD,0.0
2025-04-16,100433.80029556809,GLD,0.0
2025-04-17,100433.80029556809,GLD,0.0
2025-04-21,100433.80029556809,GLD,0.0
2025-04-22,100433.80029556809,GLD,0.0
2025-04-23,100433.80029556809,GLD,0.0
2025-04-24,100433.80029556809,GLD,0.0
2025-04-25,100405.97686263558,GLD,-0.0002770325612555524
2025-04-28,100405.97686263558,GLD,0.0
2025-04-29,100405.97686263558,GLD,0.0
2025-04-30,100405.97686263558,GLD,0.0
2025-05-01,100405.97686263558,GLD,0.0
2025-05-02,100405.97686263558,GLD,0.0
2025-05-05,100405.97686263558,GLD,0.0
2025-05-06,100405.97686263558,GLD,0.0
2025-05-07,100516.31272913811,GLD,0.0010988973958541148
2025-05-08,100516.31272913811,GLD,0.0
2025-05-09,100516.31272913811,GLD,0.0
2025-05-12,100516.31272913811,GLD,0.0
2025-05-13,100516.31272913811,GLD,0.0
2025-05-14,100516.31272913811,GLD,0.0
2025-05-15,100399.26468795013,GLD,-0.0011644681147764402
2025-05-16,100399.26468795013,GLD,0.0
2025-05-19,100399.26468795013,GLD,0.0
2025-05-20,100399.26468795013,GLD,0.0
2025-05-21,100399.26468795013,GLD,0.0
2025-05-22,100399.26468795013,GLD,0.0
2025-05-23,100399.26468795013,GLD,0.0
2025-05-27,100399.26468795013,GLD,0.0
2025-05-28,100399.26468795013,GLD,0.0
2025-05-29,100399.26468795013,GLD,0.0
2025-05-30,100399.26468795013,GLD,0.0
2025-06-02,100399.26468795013,GLD,0.0
2025-06-03,100399.26468795013,GLD,0.0
2025-06-04,100399.26468795013,GLD,0.0
2025-06-05,100399.26468795013,GLD,0.0
2025-06-06,100399.26468795013,GLD,0.0
2025-06-09,100399.26468795013,GLD,0.0
2025-06-10,100399.26468795013,GLD,0.0
2025-06-11,100399.26468795013,GLD,0.0
2025-06-12,100399.26468795013,GLD,0.0
2025-06-13,100399.26468795013,GLD,0.0
2025-06-16,100399.26468795013,GLD,0.0
2025-06-17,100399.26468795013,GLD,0.0
2025-06-18,100399.26468795013,GLD,0.0
2025-06-20,100399.26468795013,GLD,0.0
2025-06-23,100399.26468795013,GLD,0.0
2025-06-24,100399.26468795013,GLD,0.0
2025-06-25,100399.26468795013,GLD,0.0
2025-06-26,100337.93863737994,GLD,-0.0006108217103063529
2025-06-27,100337.93863737994,GLD,0.0
2025-06-30,100337.93863737994,GLD,0.0
2025-07-01,100337.93863737994,GLD,0.0
2025-07-02,100337.93863737994,GLD,0.0
2025-07-03,100338.80922501846,GLD,8.67655495362385e-06
2025-07-07,100338.80922501846,GLD,0.0
2025-07-08,100338.80922501846,GLD,0.0
2025-07-09,100338.80922501846,GLD,0.0
2025-07-10,100338.80922501846,GLD,0.0
2025-07-11,100394.11284780082,GLD,0.0005511688170261042
2025-07-14,100394.11284780082,GLD,0.0
2025-07-15,100394.11284780082,GLD,0.0
2025-07-16,100394.11284780082,GLD,0.0
2025-07-17,100394.11284780082,GLD,0.0
2025-07-18,100394.11284780082,GLD,0.0
2025-07-21,100472.53480822088,GLD,0.0007811410270535113
2025-07-22,100472.53480822088,GLD,0.0
2025-07-23,100472.53480822088,GLD,0.0
2025-07-24,100472.53480822088,GLD,0.0
2025-07-25,100472.53480822088,GLD,0.0
2025-07-28,100472.53480822088,GLD,0.0
2025-07-29,100472.53480822088,GLD,0.0
2025-07-30,100472.53480822088,GLD,0.0
2025-07-31,100472.53480822088,GLD,0.0
2025-08-01,100472.53480822088,GLD,0.0
2025-08-04,100472.53480822088,GLD,0.0
2025-08-05,100472.53480822088,GLD,0.0
2025-08-06,100780.97136249344,GLD,0.0030698593885511993
2025-08-07,100780.97136249344,GLD,0.0
2025-08-08,100780.97136249344,GLD,0.0
2025-08-11,100780.97136249344,GLD,0.0
2025-08-12,100780.97136249344,GLD,0.0
2025-08-13,100780.97136249344,GLD,0.0
2025-08-14,100780.97136249344,GLD,0.0
2025-08-15,100780.97136249344,GLD,0.0
2025-08-18,100780.97136249344,GLD,0.0
2025-08-19,100780.97136249344,GLD,0.0
2025-08-20,100780.97136249344,GLD,0.0
2025-08-21,100780.97136249344,GLD,0.0
2025-08-22,100827.56349049181,GLD,0.00046231076530101056
2025-08-25,100827.56349049181,GLD,0.0
2025-08-26,100827.56349049181,GLD,0.0
2025-08-27,100827.56349049181,GLD,0.0
2025-08-28,100827.56349049181,GLD,0.0
2025-08-29,100827.56349049181,GLD,0.0
2025-09-02,100827.56349049181,GLD,0.0
2025-09-03,100827.56349049181,GLD,0.0
2025-09-04,100827.56349049181,GLD,0.0
2025-09-05,100827.56349049181,GLD,0.0
2025-09-08,100827.56349049181,GLD,0.0
2025-09-09,100827.56349049181,GLD,0.0
2025-09-10,100827.56349049181,GLD,0.0
2025-09-11,100827.56349049181,GLD,0.0
2025-09-12,100827.56349049181,GLD,0.0
2025-09-15,100827.56349049181,GLD,0.0
2025-09-16,100827.56349049181,GLD,0.0
