symbol,scenario,n_features,fold,split,n_rows,mae,rmse,r2
^VIX,ALL_FULL,60,4,test,125,0.030215190365595158,0.042798253100994804,0.14190589940970078
^VIX,PRICE_ONLY,5,5,test,125,0.02830631088982258,0.03530798975674748,-0.22385696378787645
^VIX,PRICE+TECH,33,5,test,125,0.026077003078483544,0.03165501800877956,0.01628383198146266
^VIX,PRICE+TECH+LAG,38,5,test,125,0.025757871459941097,0.03147526191429956,0.02742436623304345
^VIX,ALL_NO_MACRO,47,5,test,125,0.025598077409476637,0.031562909575664225,0.0220002545954181
^VIX,ALL_NO_REGIME,51,5,test,125,0.026617163156497252,0.03145829149446914,0.028472844710350276
^VIX,ALL_FULL,60,5,test,125,0.026935448618781468,0.031906405564542176,0.000597475863810204
^VIX,PRICE_ONLY,5,6,test,125,0.02727931162959581,0.035424831336904106,-0.2698112373924084
^VIX,PRICE+TECH,33,6,test,125,0.02596935698521197,0.032345729795655455,-0.05866240878665829
^VIX,PRICE+TECH+LAG,38,6,test,125,0.025988591627379907,0.03231585515648697,-0.05670774261081735
^VIX,ALL_NO_MACRO,47,6,test,125,0.02534014448956975,0.03190282377180813,-0.029868639161131805
^VIX,ALL_NO_REGIME,51,6,test,125,0.030059655422103614,0.03596671349429018,-0.3089561397972962
^VIX,ALL_FULL,60,6,test,125,0.030391477863537082,0.03606798779694163,-0.31633797940762287
^VIX,PRICE_ONLY,5,7,test,125,0.028485957968265373,0.03591632317839312,-2.9068483163802377
^VIX,PRICE+TECH,33,7,test,125,0.03058461791378852,0.038072385923115105,-3.3899845997401847
^VIX,PRICE+TECH+LAG,38,7,test,125,0.0298590791030389,0.0371217075959672,-3.173483488365444
^VIX,ALL_NO_MACRO,47,7,test,125,0.030836585308942517,0.038136628909830945,-3.4048123369181207
^VIX,ALL_NO_REGIME,51,7,test,125,0.037819647673981716,0.04456929327330249,-5.016089711802613
^VIX,ALL_FULL,60,7,test,125,0.03825028719539487,0.04484860252324257,-5.091729895149231
^VIX,PRICE_ONLY,5,8,test,125,0.03202175053854478,0.03861097282084255,-1.9157570188534851
^VIX,PRICE+TECH,33,8,test,125,0.03897378121976624,0.04647057115803775,-3.2236299648928792
^VIX,PRICE+TECH+LAG,38,8,test,125,0.0363673210130882,0.04323910584866636,-2.656648798824068
^VIX,ALL_NO_MACRO,47,8,test,125,0.03581793714486395,0.04267510310153235,-2.561877669298169
^VIX,ALL_NO_REGIME,51,8,test,125,0.03756540431436725,0.043305239921880116,-2.667843018178403
^VIX,ALL_FULL,60,8,test,125,0.041222572547279124,0.046240136615005416,-3.1818462239368666
^VIX,PRICE_ONLY,5,9,test,125,0.03109559939367348,0.03888623962093594,-1.8499391117640793
^VIX,PRICE+TECH,33,9,test,125,0.03623366571854959,0.04390560608208028,-2.6331525934241125
^VIX,PRICE+TECH+LAG,38,9,test,125,0.03484269524515703,0.04199324980821997,-2.3235533648772275
^VIX,ALL_NO_MACRO,47,9,test,125,0.03399457902685774,0.04061133344212953,-2.108409190826599
^VIX,ALL_NO_REGIME,51,9,test,125,0.03949040674711823,0.04507967947756174,-2.8300577687486115
^VIX,ALL_FULL,60,9,test,125,0.03906216193331467,0.04426743673851501,-2.693281717031605
^VIX,PRICE_ONLY,5,10,test,125,0.026577160921129064,0.03447811122869332,-2.6750248125194873
^VIX,PRICE+TECH,33,10,test,125,0.02723831925913032,0.03399970900820908,-2.573746499866429
^VIX,PRICE+TECH+LAG,38,10,test,125,0.027021859195548316,0.033804312418198174,-2.5327878364956304
^VIX,ALL_NO_MACRO,47,10,test,125,0.026596168650067115,0.03254547601531329,-2.27457241362828
^VIX,ALL_NO_REGIME,51,10,test,125,0.034982687207648425,0.04121927994237197,-4.252597764887277
^VIX,ALL_FULL,60,10,test,125,0.035050971285800606,0.04034921696384321,-4.033192779259549
^VIX,PRICE_ONLY,5,11,test,125,0.02712091073162987,0.03333870962451808,-1.8657418156331982
^VIX,PRICE+TECH,33,11,test,125,0.035125757184935165,0.041292985927592174,-3.396348018750585
^VIX,PRICE+TECH+LAG,38,11,test,125,0.03421071228111431,0.04034342139178081,-3.1964779057196004
^VIX,ALL_NO_MACRO,47,11,test,125,0.03361978359247535,0.0395182147182376,-3.0265595007628994
^VIX,ALL_NO_REGIME,51,11,test,125,0.03181772127940754,0.037813458245529424,-2.6866531792392294
^VIX,ALL_FULL,60,11,test,125,0.03214438492384257,0.03821678398342469,-2.7657177284348444
^VIX,PRICE_ONLY,5,12,test,125,0.030225458812005505,0.03749129276325867,-3.1149344573770605
^VIX,PRICE+TECH,33,12,test,125,0.039154176919069396,0.043549574693574455,-4.552261680957968
^VIX,PRICE+TECH+LAG,38,12,test,125,0.03819527275118761,0.042611992815105665,-4.315765089132512
^VIX,ALL_NO_MACRO,47,12,test,125,0.03776394428609079,0.04251741885043228,-4.2921954291174185
^VIX,ALL_NO_REGIME,51,12,test,125,0.04032430636957915,0.04521251483303825,-4.984383528222437
^VIX,ALL_FULL,60,12,test,125,0.038728770324886384,0.04351886068323454,-4.5444328059971415
^VIX,PRICE_ONLY,5,13,test,125,0.027616673825313028,0.03677830739432663,-2.9354776214868594
^VIX,PRICE+TECH,33,13,test,125,0.03387247004377502,0.039238885571339234,-3.4796831721873227
^VIX,PRICE+TECH+LAG,38,13,test,125,0.03246582807316154,0.03792568453306373,-3.184858972045901
^VIX,ALL_NO_MACRO,47,13,test,125,0.03219540461268547,0.03750330747751879,-3.0921647651412947
^VIX,ALL_NO_REGIME,51,13,test,125,0.024022282931180333,0.03431174249017741,-2.4253071275246927
^VIX,ALL_FULL,60,13,test,125,0.023963008415681407,0.03304594807606373,-2.1772427896844238
^VIX,PRICE_ONLY,5,14,test,125,0.038482365218908854,0.06119444678049409,-0.052420507018810625
^VIX,PRICE+TECH,33,14,test,125,0.03885657118079796,0.055877200301700285,0.12252540424913394
^VIX,PRICE+TECH+LAG,38,14,test,125,0.03897350631882194,0.05597849629928768,0.11934109184434372
^VIX,ALL_NO_MACRO,47,14,test,125,0.03734490228318881,0.054392046971809375,0.16855010562525596
^VIX,ALL_NO_REGIME,51,14,test,125,0.035505314345887815,0.05862273355555918,0.03417730302498667
^VIX,ALL_FULL,60,14,test,125,0.03475265166807207,0.05737996718295343,0.07469295854046054
^VIX,PRICE_ONLY,5,15,test,125,0.046882188939357,0.07766832110671108,-0.01724255832438404
^VIX,PRICE+TECH,33,15,test,125,0.045112853890741995,0.07736757965932485,-0.009380029530343226
^VIX,PRICE+TECH+LAG,38,15,test,125,0.04502799054129956,0.07669268470111662,0.008153264222248713
^VIX,ALL_NO_MACRO,47,15,test,125,0.0445426586684014,0.07605628586614543,0.024545732597728964
^VIX,ALL_NO_REGIME,51,15,test,125,0.04611910560765895,0.08297853162832897,-0.1610961292581785
^VIX,ALL_FULL,60,15,test,125,0.046288786423800646,0.08235025565057925,-0.14358010163829826
^VIX,PRICE_ONLY,5,16,test,125,0.03741033872716572,0.06459851985239161,-0.042512627670281855
^VIX,PRICE+TECH,33,16,test,125,0.03654600338560695,0.06637557943755162,-0.10065913061705878
^VIX,PRICE+TECH+LAG,38,16,test,125,0.036682259951081035,0.06644194063227135,-0.1028610719972769
^VIX,ALL_NO_MACRO,47,16,test,125,0.036608485531404944,0.06592679453543605,-0.08582568427049808
^VIX,ALL_NO_REGIME,51,16,test,125,0.03819154535505696,0.07135335518111695,-0.2719352068391334
^VIX,ALL_FULL,60,16,test,125,0.03745233110711652,0.07086284228169673,-0.2545076830100468
^VIX,PRICE_ONLY,5,17,test,125,0.03138572536497036,0.047920102073858904,0.05338490648357419
^VIX,PRICE+TECH,33,17,test,125,0.028179996946275165,0.044357769039620805,0.18889449945231207
^VIX,PRICE+TECH+LAG,38,17,test,125,0.02856321140900723,0.04442103181079214,0.18657926251538148
^VIX,ALL_NO_MACRO,47,17,test,125,0.028023309302919155,0.04379434701884703,0.2093685850542163
^VIX,ALL_NO_REGIME,51,17,test,125,0.03256646624473047,0.05196456567346142,-0.1131471006312279
^VIX,ALL_FULL,60,17,test,125,0.031825549825274295,0.05074029424821021,-0.06131406269016426
^VIX,PRICE_ONLY,5,18,test,125,0.02921608262377526,0.03827569822023322,-0.3571959111031009
^VIX,PRICE+TECH,33,18,test,125,0.022806103476426788,0.02795406370161587,0.2760872929613333
^VIX,PRICE+TECH+LAG,38,18,test,125,0.02283129308090492,0.027995565297803962,0.2739362043030237
^VIX,ALL_NO_MACRO,47,18,test,125,0.022710262709071508,0.02812267832651607,0.26732789387651945
^VIX,ALL_NO_REGIME,51,18,test,125,0.023188112276431385,0.02813424741467428,0.26672495758535086
^VIX,ALL_FULL,60,18,test,125,0.023536345771387326,0.028618023712743437,0.24129040327958418
^VIX,PRICE_ONLY,5,19,test,125,0.03104707195415329,0.037986526342017574,-0.23628961070674848
^VIX,PRICE+TECH,33,19,test,125,0.02576103321107429,0.032888089609888815,0.07330173328028933
^VIX,PRICE+TECH+LAG,38,19,test,125,0.025463651732141705,0.03266160369278474,0.08602131773681587
^VIX,ALL_NO_MACRO,47,19,test,125,0.02509084572928543,0.032511404974166595,0.09440809394519267
^VIX,ALL_NO_REGIME,51,19,test,125,0.03507362576848597,0.04189551088842964,-0.5038206287610385
^VIX,ALL_FULL,60,19,test,125,0.03572643419706732,0.04233062467337462,-0.5352192641744953
^VIX,PRICE_ONLY,5,20,test,125,0.029857114893269997,0.03867136956314317,-0.15742669909534768
^VIX,PRICE+TECH,33,20,test,125,0.02724476796200168,0.035762330932994996,0.01015766246500438
^VIX,PRICE+TECH+LAG,38,20,test,125,0.027079665764382574,0.035457194035341214,0.02697697300619628
^VIX,ALL_NO_MACRO,47,20,test,125,0.026565482283985625,0.03483757473265979,0.06068725111650741
^VIX,ALL_NO_REGIME,51,20,test,125,0.029082188372617803,0.034527321904679546,0.0773432192943827
^VIX,ALL_FULL,60,20,test,125,0.027585225136594234,0.033636392740899336,0.12434462157539616
^IRX,PRICE_ONLY,5,0,test,125,0.4290611301425647,0.5015674214737246,-275.74334827182776
^IRX,PRICE+TECH,33,0,test,125,0.53022144480724,0.5418504282552679,-321.9813112405394
^IRX,PRICE+TECH+LAG,38,0,test,125,0.565461670628682,0.5788140912076046,-367.5502773552252
^IRX,ALL_NO_MACRO,47,0,test,125,0.5227289518542836,0.531166433177273,-309.3700425913352
^IRX,ALL_NO_REGIME,51,0,test,125,0.79250977952964,0.8132333619084685,-726.5266807298168
^IRX,ALL_FULL,60,0,test,125,0.8751846902812858,0.8917687466483637,-873.8287499178417
^IRX,PRICE_ONLY,5,1,test,125,0.47782983678691227,0.6226635089555234,-19.287166327680726
^IRX,PRICE+TECH,33,1,test,125,0.5086495675607905,0.5281866301856064,-13.597865842641422
^IRX,PRICE+TECH+LAG,38,1,test,125,0.5368416696968071,0.555965654046229,-15.17374107668681
^IRX,ALL_NO_MACRO,47,1,test,125,0.46882218210303406,0.48405839599666134,-11.260553453214467
^IRX,ALL_NO_REGIME,51,1,test,125,0.635942515852515,0.6603068370020453,-21.81424749460438
^IRX,ALL_FULL,60,1,test,125,0.650506426821111,0.6750413061187083,-22.843788289729865
^IRX,PRICE_ONLY,5,2,test,125,0.36500534456583894,0.5334191359023772,-2.811965492144718
^IRX,PRICE+TECH,33,2,test,125,0.3666867453930993,0.40562466545049475,-1.2042481723015914
^IRX,PRICE+TECH+LAG,38,2,test,125,0.37476168282353367,0.4132396930278081,-1.2877883176464726
^IRX,ALL_NO_MACRO,47,2,test,125,0.34147815629940315,0.3707410262188207,-0.8414209206848391
^IRX,ALL_NO_REGIME,51,2,test,125,0.43985638776768826,0.4733170296558746,-2.0013458187941033
^IRX,ALL_FULL,60,2,test,125,0.37409278337310986,0.4008795814633154,-1.1529782877054808
^IRX,PRICE_ONLY,5,3,test,125,0.3908168094611286,0.5850526120940034,-5.720790544492409
^IRX,PRICE+TECH,33,3,test,125,0.358390775694261,0.378612568005553,-1.8146251746003994
^IRX,PRICE+TECH+LAG,38,3,test,125,0.369386207210627,0.3926240524136953,-2.0268041295516226
^IRX,ALL_NO_MACRO,47,3,test,125,0.31366962907330215,0.3305650202399639,-1.1455779940283661
^IRX,ALL_NO_REGIME,51,3,test,125,0.41394065296620675,0.4310009430107331,-2.6474299179383434
^IRX,ALL_FULL,60,3,test,125,0.35486452092080506,0.3683705926366643,-1.6644061097976133
^IRX,PRICE_ONLY,5,4,test,125,0.7401464681713408,1.2537341964949649,-266.64368059150974
^IRX,PRICE+TECH,33,4,test,125,0.300266207490778,0.31323321663215203,-15.70635365969051
^IRX,PRICE+TECH+LAG,38,4,test,125,0.32310430446200084,0.33351974432915144,-17.940400086120597
^IRX,ALL_NO_MACRO,47,4,test,125,0.18295398048027525,0.20457974706206053,-6.126418533296205
^IRX,ALL_NO_REGIME,51,4,test,125,0.3140430838372258,0.326673041043835,-17.170741122739244
^IRX,ALL_FULL,60,4,test,125,0.21546610431774466,0.23294546471404143,-8.239629761283599
^IRX,PRICE_ONLY,5,5,test,125,0.34660485497923577,0.8756606554118148,-133.43909006703097
^IRX,PRICE+TECH,33,5,test,125,0.08609462052690955,0.11533545959791913,-1.332274113950489
^IRX,PRICE+TECH+LAG,38,5,test,125,0.09078026103580665,0.12039108232855207,-1.5412215440096646
^IRX,ALL_NO_MACRO,47,5,test,125,0.0800382036108776,0.10808534463555086,-1.048271462428501
^IRX,ALL_NO_REGIME,51,5,test,125,0.10164061917410348,0.12582735750705729,-1.7759014459718592
^IRX,ALL_FULL,60,5,test,125,0.08872439027747005,0.11130197465683189,-1.171999043786117
^IRX,PRICE_ONLY,5,6,test,125,0.03297549545586364,0.04390389538773218,-0.1338032581956683
^IRX,PRICE+TECH,33,6,test,125,0.03540386381947523,0.0578301855980174,-0.9671648839321889
^IRX,PRICE+TECH+LAG,38,6,test,125,0.03437414209347236,0.05589604737791748,-0.8377811287031502
^IRX,ALL_NO_MACRO,47,6,test,125,0.033164385019282136,0.05285291761158044,-0.6431209152222392
^IRX,ALL_NO_REGIME,51,6,test,125,0.04301040992363782,0.06790492467012411,-1.7122775826507355
^IRX,ALL_FULL,60,6,test,125,0.0364326058612217,0.05433096204908216,-0.7363064614202679
^IRX,PRICE_ONLY,5,7,test,125,0.020288554313783302,0.027316909278293108,-0.601983723459758
^IRX,PRICE+TECH,33,7,test,125,0.012145908612332555,0.020936350425911337,0.05898415523173706
^IRX,PRICE+TECH+LAG,38,7,test,125,0.01215897023714394,0.021325780561970084,0.02365152839321416
^IRX,ALL_NO_MACRO,47,7,test,125,0.012172870295227529,0.020592528066071897,0.0896376008194355
^IRX,ALL_NO_REGIME,51,7,test,125,0.011842221564609207,0.020884538783919035,0.06363589699427785
^IRX,ALL_FULL,60,7,test,125,0.01216900308569166,0.020212551301501017,0.12292395622847518
^IRX,PRICE_ONLY,5,8,test,125,0.012342982918024825,0.01465009583052251,-1.1941935121962257
^IRX,PRICE+TECH,33,8,test,125,0.007371382425956633,0.009113264305824128,0.15093306709625132
^IRX,PRICE+TECH+LAG,38,8,test,125,0.006756058040047285,0.00826899396937342,0.30096431606997276
^IRX,ALL_NO_MACRO,47,8,test,125,0.007428251596637853,0.009247952194172066,0.12565033568335748
^IRX,ALL_NO_REGIME,51,8,test,125,0.006121006451193204,0.007574192054320221,0.4135018836223826
^IRX,ALL_FULL,60,8,test,125,0.00620399777605223,0.007740784047828824,0.3874184690506117
^IRX,PRICE_ONLY,5,9,test,125,0.013245766073459887,0.014022636217655359,-4.241632953948316
^IRX,PRICE+TECH,33,9,test,125,0.00726783365920111,0.00892799697529965,-1.1247867040482165
^IRX,PRICE+TECH+LAG,38,9,test,125,0.006507692340525645,0.008278410584071706,-0.8268428751217078
^IRX,ALL_NO_MACRO,47,9,test,125,0.005436541002980231,0.006976612158650662,-0.29746733289976923
^IRX,ALL_NO_REGIME,51,9,test,125,0.00584076444066511,0.007551963195092721,-0.5202919665539836
^IRX,ALL_FULL,60,9,test,125,0.00500539826918889,0.006539262799104432,-0.1398950121994036
^IRX,PRICE_ONLY,5,10,test,125,0.01747941449803762,0.018211277000694276,-6.82444207039783
^IRX,PRICE+TECH,33,10,test,125,0.007984443313929928,0.009683019361549998,-1.2120461304267658
^IRX,PRICE+TECH+LAG,38,10,test,125,0.008336513541355185,0.009985944734638829,-1.3526151831272832
^IRX,ALL_NO_MACRO,47,10,test,125,0.00725767630350015,0.008710386885273053,-0.7899770785974767
^IRX,ALL_NO_REGIME,51,10,test,125,0.006889703412425496,0.00870996986178617,-0.7898056867583869
^IRX,ALL_FULL,60,10,test,125,0.005921174186077121,0.007633528346801426,-0.37474840486175487
^IRX,PRICE_ONLY,5,11,test,125,0.00430534617441813,0.0048316303183379376,-0.3362943672696672
^IRX,PRICE+TECH,33,11,test,125,0.0053766477027890275,0.005853170138378402,-0.9610878035062707
^IRX,PRICE+TECH+LAG,38,11,test,125,0.00556522193307862,0.006019554579539059,-1.0741657343375186
^IRX,ALL_NO_MACRO,47,11,test,125,0.005617515449733917,0.006005247092989461,-1.0643175535915828
^IRX,ALL_NO_REGIME,51,11,test,125,0.005130326071962502,0.005412308186015212,-0.676794259079954
^IRX,ALL_FULL,60,11,test,125,0.0055763221333612984,0.005870949565388255,-0.9730197898243178
^IRX,PRICE_ONLY,5,12,test,125,0.0019904066924888017,0.002187431692137971,-4.766728222558583
^IRX,PRICE+TECH,33,12,test,125,0.008290374744677675,0.008351315598264445,-83.05630138024826
^IRX,PRICE+TECH+LAG,38,12,test,125,0.007995752139109217,0.008063941636514485,-77.37097250399619
^IRX,ALL_NO_MACRO,47,12,test,125,0.007370638116267937,0.007441104068438898,-65.73216902285694
^IRX,ALL_NO_REGIME,51,12,test,125,0.005704411025202454,0.005804025745958276,-39.599355999939235
^IRX,ALL_FULL,60,12,test,125,0.005213414897419513,0.005322680571927207,-33.14454201255748
^IRX,PRICE_ONLY,5,13,test,125,0.011021726915857743,0.01105867826659805,-148.88876778398267
^IRX,PRICE+TECH,33,13,test,125,0.009137277662510773,0.009195144962268788,-102.62864119234533
^IRX,PRICE+TECH+LAG,38,13,test,125,0.008743756920782143,0.008801369985968269,-93.94305431875509
^IRX,ALL_NO_MACRO,47,13,test,125,0.008408813169528254,0.008466684884872292,-86.85964330140567
^IRX,ALL_NO_REGIME,51,13,test,125,0.00781001425795686,0.007860982588726717,-74.73843233644808
^IRX,ALL_FULL,60,13,test,125,0.006738974947077004,0.006792363382368153,-55.546335685106406
^IRX,PRICE_ONLY,5,14,test,125,0.0008641843914584346,0.0011646997005180938,-2.9010973960007513
^IRX,PRICE+TECH,33,14,test,125,0.005887195605883668,0.005956833450281498,-101.04454201172733
^IRX,PRICE+TECH+LAG,38,14,test,125,0.005594710583284133,0.005658329936579385,-91.07365863889244
^IRX,ALL_NO_MACRO,47,14,test,125,0.005392863412218273,0.00546984956888188,-85.04182842373045
^IRX,ALL_NO_REGIME,51,14,test,125,0.003506356316465161,0.003575858661135084,-35.772195025703695
^IRX,ALL_FULL,60,14,test,125,0.003061197081963419,0.003137565579328974,-27.310301165296217
^IRX,PRICE_ONLY,5,15,test,125,0.0027514096634113873,0.004247033339809727,-2.4421794160532246
^IRX,PRICE+TECH,33,15,test,125,0.0027431346199853495,0.0046385988451430995,-3.106159297674747
^IRX,PRICE+TECH+LAG,38,15,test,125,0.0027608950133133376,0.004876554155398209,-3.5382484264190808
^IRX,ALL_NO_MACRO,47,15,test,125,0.00228518286657752,0.0035991737033419283,-1.4721099171756813
^IRX,ALL_NO_REGIME,51,15,test,125,0.0029834824662257823,0.005053066951617889,-3.872729104213544
^IRX,ALL_FULL,60,15,test,125,0.002538451119721452,0.004109036863020752,-2.2221239091988734
^IRX,PRICE_ONLY,5,16,test,125,0.006172790693465911,0.007435806286714024,-12.19157626279555
^IRX,PRICE+TECH,33,16,test,125,0.004926034180164535,0.005807039727808997,-7.045446521364994
^IRX,PRICE+TECH+LAG,38,16,test,125,0.004874221511111678,0.0060510522435653314,-7.73579357386806
^IRX,ALL_NO_MACRO,47,16,test,125,0.004042248458081733,0.0047249844055461945,-4.326492465090948
^IRX,ALL_NO_REGIME,51,16,test,125,0.004388012380542338,0.005219506810910593,-5.4997925430063415
^IRX,ALL_FULL,60,16,test,125,0.003994292509642992,0.004753717537701668,-4.391471371140228
^IRX,PRICE_ONLY,5,17,test,125,0.008561857846325753,0.009196554953356372,-37.50406353547347
^IRX,PRICE+TECH,33,17,test,125,0.004962076385286648,0.005189096327316792,-11.258566581530633
^IRX,PRICE+TECH+LAG,38,17,test,125,0.004538393530158846,0.004765485528107629,-9.338809536676102
^IRX,ALL_NO_MACRO,47,17,test,125,0.0037792743260107987,0.003989159163110849,-6.24467577119083
^IRX,ALL_NO_REGIME,51,17,test,125,0.004018745559867197,0.004528925357984875,-8.337842636876852
^IRX,ALL_FULL,60,17,test,125,0.003654505393309444,0.004048834613304863,-6.463049099979039
^IRX,PRICE_ONLY,5,18,test,125,0.009626153423271631,0.009872860703931884,-32.864593003396685
^IRX,PRICE+TECH,33,18,test,125,0.004938663088813384,0.005233672853535622,-8.51640651860085
^IRX,PRICE+TECH+LAG,38,18,test,125,0.004497654120299899,0.004778089755234513,-6.931739611881905
^IRX,ALL_NO_MACRO,47,18,test,125,0.004224131110274955,0.004506679164579518,-6.056236425800248
^IRX,ALL_NO_REGIME,51,18,test,125,0.00441389725983308,0.005014475308381363,-7.735963997984728
^IRX,ALL_FULL,60,18,test,125,0.003990051347678405,0.004924495213059163,-7.425259391101655
^IRX,PRICE_ONLY,5,19,test,125,0.007981767556408833,0.008509150531821951,-17.866919178963066
^IRX,PRICE+TECH,33,19,test,125,0.0038046462372894525,0.00413323513011728,-3.451524825590192
^IRX,PRICE+TECH+LAG,38,19,test,125,0.003588502155984797,0.0039019259088898498,-2.9672229985862635
^IRX,ALL_NO_MACRO,47,19,test,125,0.003189426928142403,0.0034927111191256077,-2.1787319661852074
^IRX,ALL_NO_REGIME,51,19,test,125,0.0027105824329287515,0.0031268577444505566,-1.5476796782768436
^IRX,ALL_FULL,60,19,test,125,0.002605171667272979,0.0031206304205029954,-1.5375420706890663
^IRX,PRICE_ONLY,5,20,test,125,0.00528764556287883,0.005857198286396799,-6.94139351956631
^IRX,PRICE+TECH,33,20,test,125,0.0020017186202844523,0.0024689013874711375,-0.4109913499613007
^IRX,PRICE+TECH+LAG,38,20,test,125,0.001947069300941405,0.002408819208178011,-0.3431523463863926
^IRX,ALL_NO_MACRO,47,20,test,125,0.0018035336876778404,0.0023254394211312786,-0.25177687616014066
^IRX,ALL_NO_REGIME,51,20,test,125,0.0017250933168768945,0.0021849394599689495,-0.10508498989357196
^IRX,ALL_FULL,60,20,test,125,0.00169299314925489,0.0022063740080250573,-0.1268734046871789
^IRX,PRICE_ONLY,5,21,test,125,0.008963299654834255,0.009606060206544276,-21.927830333002728
^IRX,PRICE+TECH,33,21,test,125,0.003838979679818279,0.004144565137180135,-3.2680577759165654
^IRX,PRICE+TECH+LAG,38,21,test,125,0.0037379860242129016,0.004058570806012444,-3.0927819256524653
^IRX,ALL_NO_MACRO,47,21,test,125,0.00298838411753583,0.0032728810138699586,-1.6615386927007618
^IRX,ALL_NO_REGIME,51,21,test,125,0.0021753440642039833,0.002463428724005308,-0.5078299062473994
^IRX,ALL_FULL,60,21,test,125,0.001987116974200003,0.002270265834125116,-0.2806362103540099
^TNX,PRICE_ONLY,5,0,test,125,0.014618457898247002,0.019642091649734666,-0.03471427305378749
^TNX,PRICE+TECH,33,0,test,125,0.016446314245068108,0.023139682548444118,-0.43601761365405545
^TNX,PRICE+TECH+LAG,38,0,test,125,0.016606354234351497,0.02345031327838336,-0.47483104711305235
^TNX,ALL_NO_MACRO,47,0,test,125,0.01657312090547165,0.02334653817415052,-0.4618067352685029
^TNX,ALL_NO_REGIME,51,0,test,125,0.01581369274343109,0.02231856263256984,-0.3359106644744938
^TNX,ALL_FULL,60,0,test,125,0.01621565160341696,0.022757192860761586,-0.3889363810112043
^TNX,PRICE_ONLY,5,1,test,125,0.08351667256989614,0.11553075547267502,-54.05323506655429
^TNX,PRICE+TECH,33,1,test,125,0.03806626751610241,0.04445901257290369,-7.152808539703631
^TNX,PRICE+TECH+LAG,38,1,test,125,0.03763702752790596,0.04399358803623383,-6.9830047029337985
^TNX,ALL_NO_MACRO,47,1,test,125,0.03234066171393655,0.037941001765299714,-4.9375216298081375
^TNX,ALL_NO_REGIME,51,1,test,125,0.03333758703232801,0.03921112831540954,-5.3417088085392255
^TNX,ALL_FULL,60,1,test,125,0.03594743210530697,0.042268379133304626,-6.369173916865973
^TNX,PRICE_ONLY,5,2,test,125,0.02580644902061616,0.046404951158610624,-27.195271424948
^TNX,PRICE+TECH,33,2,test,125,0.013865192017401886,0.020209242364486502,-4.34746196861221
^TNX,PRICE+TECH+LAG,38,2,test,125,0.012844421848712272,0.0182893606407333,-3.3797032672027534
^TNX,ALL_NO_MACRO,47,2,test,125,0.011798191078631639,0.016454034044927943,-2.54480559940759
^TNX,ALL_NO_REGIME,51,2,test,125,0.013333851597517352,0.018062970313483973,-3.2719481829734063
^TNX,ALL_FULL,60,2,test,125,0.012693635270164766,0.017350152412277886,-2.941433724861777
^TNX,PRICE_ONLY,5,3,test,125,0.013908104245439153,0.01951479308172179,-3.966471095924782
^TNX,PRICE+TECH,33,3,test,125,0.012772696136241116,0.016814590761853165,-2.6871653543912974
^TNX,PRICE+TECH+LAG,38,3,test,125,0.012043159242478516,0.015721017469809726,-2.223155893305302
^TNX,ALL_NO_MACRO,47,3,test,125,0.01173984133096152,0.015166170420358564,-1.9996589120005033
^TNX,ALL_NO_REGIME,51,3,test,125,0.012966700664168301,0.015970421192539736,-2.326233635520282
^TNX,ALL_FULL,60,3,test,125,0.011818543032847186,0.01447590455123231,-1.7328225493661402
^TNX,PRICE_ONLY,5,4,test,125,0.016118252802565704,0.020883708812076296,-2.878267618718248
^TNX,PRICE+TECH,33,4,test,125,0.011423677444631694,0.014335691616063302,-0.8275102272211201
^TNX,PRICE+TECH+LAG,38,4,test,125,0.011016938943548877,0.014009367706393232,-0.7452577887802987
^TNX,ALL_NO_MACRO,47,4,test,125,0.010507501856660065,0.013410647450851,-0.5992707976280731
^TNX,ALL_NO_REGIME,51,4,test,125,0.010111436268304226,0.012937273969615727,-0.48836026261315557
^TNX,ALL_FULL,60,4,test,125,0.009689161178170962,0.012485720755601382,-0.3862761492508129
^TNX,PRICE_ONLY,5,5,test,125,0.011410443404895984,0.014809617813328051,-0.5780792582470518
^TNX,PRICE+TECH,33,5,test,125,0.011330513126482268,0.014976466829384248,-0.6138376665377341
^TNX,PRICE+TECH+LAG,38,5,test,125,0.011324292360576287,0.014976153185344798,-0.6137700717878789
^TNX,ALL_NO_MACRO,47,5,test,125,0.011341442620081037,0.015004836259609721,-0.6199575369767005
^TNX,ALL_NO_REGIME,51,5,test,125,0.011004967996587215,0.014464390814532864,-0.5053635800589162
^TNX,ALL_FULL,60,5,test,125,0.011129188440088512,0.014637141673731775,-0.5415359684505998
^TNX,PRICE_ONLY,5,6,test,125,0.012366203036823922,0.015313890567181646,-1.3564677683226019
^TNX,PRICE+TECH,33,6,test,125,0.009084456852202402,0.012952374832720387,-0.6857347265216114
^TNX,PRICE+TECH+LAG,38,6,test,125,0.008901870246872418,0.012663382662875368,-0.6113500113768999
^TNX,ALL_NO_MACRO,47,6,test,125,0.008715089520893712,0.012562734333215055,-0.5858378412282943
^TNX,ALL_NO_REGIME,51,6,test,125,0.009147010592733727,0.01274952458531744,-0.6333468027799172
^TNX,ALL_FULL,60,6,test,125,0.009496487382015674,0.01295656570556349,-0.6868257762951275
^TNX,PRICE_ONLY,5,7,test,125,0.012401024569355046,0.014223089515198373,-2.579321583965861
